,species,EMOBON00001,EMOBON00084,EMOBON00086,EMOBON00088,EMOBON00091,EMOBON00092,EMOBON00093,EMOBON00094,EMOBON00095,EMOBON00097,EMOBON00098,EMOBON00099,EMOBON00120,EMOBON00121,EMOBON00122,EMOBON00123,EMOBON00124,EMOBON00125,EMOBON00126,EMOBON00129,EMOBON00130,EMOBON00131,EMOBON00135,EMOBON00136,EMOBON00137,EMOBON00138,EMOBON00139,EMOBON00140,EMOBON00141,EMOBON00142,EMOBON00143,EMOBON00144,EMOBON00145,EMOBON00147,EMOBON00148,EMOBON00149,EMOBON00153,EMOBON00155,EMOBON00156,EMOBON00157,EMOBON00158,EMOBON00193,EMOBON00194,EMOBON00195,EMOBON00224,EMOBON00225,EMOBON00226,EMOBON00227,EMOBON00236,EMOBON00237,EMOBON00238,EMOBON00241,EMOBON00242,EMOBON00243
32,Adhaeribacter_aquaticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00953917976978077
33,Aeribacillus_pallidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00884609430533486,,,,,
34,Aerophobetes_bacterium_AeroCD12-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065285612773327145,,,
35,Afifella_marina,,0.010011519875598554,,,0.008741378968641108,,,0.013285004776956452,,0.012311947585885297,0.008652254400646401,,,,,,,,,,,,,,,,,0.007752403860152935,,,,,,,,,,,,,,,,0.005984055780468384,,,,,0.006255133270317981,0.007369294804756365,0.017272949558868548,0.01665371880758266,0.012329528343037976,
36,Afifella_pfennigii,,,0.005964438669103368,,,,,0.011505151626241907,0.012843755631687053,0.008705861627592836,,,,,,,,,,,,,,,,,,,,0.01020063031642148,,,,,,,,,,,,,,0.005984055780468384,,,,,0.012510266540635962,,0.0065285612773327145,,,
37,Agarivorans_albus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010600574354678226,,,0.005411100136275502,,,,,,,,,,,,,,,,,,
38,Agarivorans_gilvus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
39,Aggregatibacter_aphrophilus,,,,,,,,,,,,,,,,,,,,,0.006837456993599114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Agrobacterium_rubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00882007759144587,,,,,,,,,,,,,,,,
41,Ahrensia_kielensis,,,,,,,,,,,,,,,,,,,,,0.013674913987198228,0.0059308809729533415,0.005075488268010374,,,,0.006068524270029635,,,,,0.008895128649118973,0.010600574354678226,,,,,,,,,,,,,0.009730085108210398,0.006442903104588025,,,,,,,0.0067452187021695125
42,Ahrensia_marina,0.007832844774876942,,,,,,,,,,0.014986144221930972,,,,,,,,,,,0.008387532308771152,,,,,,,,0.01020063031642148,,0.006289805787318759,0.013685282645300735,,,,,,,,,,,,,,,,,,,,0.009550411587835681,
43,Ahrensia_sp._R2A130,0.013566885117887268,0.010011519875598554,0.005964438669103368,0.017542509861881023,0.02141191812146699,0.012852238958656696,0.00724466513640519,0.009393916965881583,0.022246037314080876,,0.012236135518496435,,,,,,,,0.012771277511566434,,0.009669624412490635,0.01569163610995934,0.011349136786273866,0.02183878135312943,0.02702554648614485,0.008753510656599567,0.007432393976634182,0.007752403860152935,,,0.014124256215653679,0.012579611574637517,0.022899857882287274,0.0047730114183576165,,,,,0.004896375306430822,,0.006621209924782655,,0.009633884543778243,0.008462732842735503,,,0.006442903104588025,,,0.007369294804756365,,,0.013506321593762386,0.0067452187021695125
44,Albimonas_donghaensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008382079494795105,,,0.008382079494795105,,,,,0.007369294804756365,,,,
45,Albimonas_pacifica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011159435525389715,0.009022199366012779,,,,,,
46,Alcanivorax_jadensis,,,,,,,,,,,,,,,,,,,,,,,,,,0.004376755328299784,0.004291094663133098,,,,,,,,,,,,,,0.006621209924782655,,,,,,,,,,,,,
47,Alcanivorax_nanhaiticus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005411100136275502,,,,,,,,,,,,,,,,,,
48,Alcanivorax_pacificus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011968111560936768,,,,0.006379658352924606,,,,,0.00779787840792037,
49,Algibacter_lectus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009363804874946972,,,,,,,,,,,,,
50,Algibacter_pectinivorans,,,0.015780421428544578,,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,,,,,,,,,,,,,,,,,,,
51,Algiphilus_aromaticivorans,,,,,,0.01049380916700931,,,,,,,,,,,,,,,0.006837456993599114,,,,,,,,,,,,,,,,,,,,,,,0.005984055780468384,,,,,,,,,0.005513932701108652,
52,Aliiglaciecola_lipolytica,,,0.010330710813515527,,,,,,,,,,,,,,,,,,,,,,,,,,0.00579751548532948,,,,,0.0047730114183576165,,,,,0.008480770803663815,0.004829621853480956,,,,,,,,,,,,,,
53,Aliihoeflea_sp._2WW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006880209161537814,,,,,,,,
54,Aliiroseovarius_sediminilitoris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01080234479539921,,,,,,,,,,,,,,,,
55,Aliivibrio_fischeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
56,Aliivibrio_salmonicida,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006068524270029635,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Aliivibrio_wodanis,,,0.011928877338206736,,,,,,,,,,,,,,,,,,,,,,,,,,0.015338784196227738,,,,0.0061202444572381175,0.006750057481202984,,0.009372300360872044,,,,,,,,,,,,,,,,,,
58,Aliterella_atlantica,,,,,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009372300360872044,,,,,,,,,,,,,,,,,,
59,Alkalibacterium_sp._20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006621209924782655,,,,,,,,,,,,,
60,Alkaliflexus_imshenetskii,,,,,,,,,,,,,,,,,,,,,,,,,0.006043095907210047,,,,,,,,0.008655332716464906,,,,,,,,,,,,,,,,,,,,0.00779787840792037,
61,Alkalilimnicola_ehrlichii,,,,,,,,,,,,,,,,,,,,,,0.0059308809729533415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Alkalispirochaeta_americana,,,,,,,,,,,0.008652254400646401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011049892402196598,,,,,,
63,Alkanindiges_sp._H1,,,,,,,,,,,,,,,,,,,,,0.006837456993599114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Allochromatium_warmingii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,,,,,,,,,,,,,,,,,,,,,
65,Allofrancisella_guangzhouensis,,,,,,,,,,,,,,,,,,,,,,0.008387532308771152,0.005075488268010374,,0.006043095907210047,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
66,Alphaproteobacteria_bacterium_40-19,,,,,,,,,,,,,,,,,,,,,0.006837456993599114,0.008387532308771152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Altererythrobacter_ishigakiensis,,,,,,0.01049380916700931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006442903104588025,,,,,,,
68,Altererythrobacter_xiamenensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,0.006880209161537814,,,,,,,,
69,Alteromonadaceae_bacterium_Bs31,,,0.005964438669103368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012579611574637517,0.010600574354678226,0.008267098281701782,,,,,,,,,,,,,,,,,,,,
70,Alteromonadaceae_bacterium_XY-R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
71,Alteromonadales_bacterium_BS08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047730114183576165,,,,,,,,,,,,,,,,,,,,
72,Alteromonas_australica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,,,,,,,,,,,,,,,,,,,,,
73,Alteromonas_confluentis,0.007832844774876942,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,,,,,,,,,,,,,,,,,,,
74,Alteromonas_lipolytica,,,,,,,,,,0.012311947585885297,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,0.007652451200079717,,,,,,,,,,,,,,,,,,
75,Alteromonas_macleodii,,,,,,,,,,,,,0.007723907815277797,0.010012322740122035,,,0.012296513071539594,0.012802755221788467,0.018061313865687764,0.024784079854830485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Altibacter_lentus,,,0.005964438669103368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,,0.010338989733620919,,,,,,,,,,,,,,,0.007369294804756365,,,,
77,Aminicenantes_bacterium_SCGC_AAA252-K06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006255133270317981,0.007369294804756365,0.00923277990118774,,,
78,Amorphus_coralli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008655332716464906,,,,,,,,,,,,,,,,,,,,,
79,Anaerococcus_prevotii,,,,,,,,,,,,0.006372141739826914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Anaerococcus_sp._Marseille-P2143,,,,,,,,,,,,0.035478583693909986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Anaerolinea_thermophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01130779983266703,,,
82,Anaerolineaceae_bacterium_4572_78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013760418323075629,,0.006379658352924606,,,,,,
83,Anaerolineales_bacterium_JdFR-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006255133270317981,0.01042175665801204,0.0065285612773327145,,,
84,Aquabacterium_sp._NJ1,,,,,,,,,,,,,,,,,,,,,,,,0.005638749098809024,,,0.007432393976634182,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Aquimarina_agarilytica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,0.008267098281701782,,,0.007096930017551854,0.00882007759144587,,,,,,,,,,,,,,,,
86,Aquimarina_agarivorans,,,0.005964438669103368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
87,Aquimarina_atlantica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0067452187021695125
88,Aquimarina_latercula,,,0.005964438669103368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010894263193376854,,,,,,,,,,,,,,0.006880209161537814,,,,,,,,
89,Aquimarina_macrocephali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
90,Aquimarina_spongiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,,,,,,,,,,,,,,,,,,,,,
91,Aquisalimonas_asiatica,,0.014158427188039275,,,,,,,0.012843755631687053,0.012311947585885297,,,,,,,0.004647645082935537,,,,,,,,,,,,,,,,,,,,,,,,,,0.006812185090073864,,,,,,,,,0.007447769466384313,0.00779787840792037,
92,Arcobacter_anaerophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,,,,,,,,,,,,,,,,,,,,,
93,Arcobacter_butzleri,,,,,,,,,,,,,,,,,,,,,,,,,,0.004376755328299784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Arcobacter_lekithochrous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008895128649118973,,,0.007310769751261449,,0.005018287341017279,,,,,,,,,,,,,,,,,0.0067452187021695125
95,Arcobacter_marinus,,,,,,,,,,,,,,,,,,,,,,0.0059308809729533415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Arcobacter_nitrofigilis,,,0.019781805150502596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008655332716464906,,,,,,,0.006830116726326253,,,,,,,,,,,,,,
97,Arcobacter_sp._L,,,,,,,,,,,,0.04030096294256224,,,,,,,,,,,,,0.006043095907210047,,0.004291094663133098,,,,,,,,,,0.005018287341017279,0.01080234479539921,0.006924520364823187,0.004829621853480956,,,,,,,,,,,,,,
98,Arcobacter_sp._LA11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061202444572381175,,,,,,,,,,,,,,,,,,,,,
99,Arcobacter_sp._LPB0137,,,,0.008771254930940511,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,0.010894263193376854,0.0061202444572381175,0.008267098281701782,,0.005411100136275502,,0.00882007759144587,,0.006830116726326253,,,,,,,,,,,,,,
100,Ardenticatena_maritima,,,,,0.015140512501900431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Arenitalea_lutea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006289805787318759,,,,,,,,,,,,,,,,,,,,,,
102,Armatimonadetes_bacterium_CG2_30_66_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01820332240953728,,0.009022199366012779,,0.007369294804756365,,0.007447769466384313,,
103,Armatimonadetes_bacterium_OLB18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007652451200079717,,,,,,,,,,,,,,,,,,
104,Arsukibacterium_ikkense,,,,,,,,,,,,,,,,,,,,,,,,,,0.007580762600913027,0.008582189326266197,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Arsukibacterium_sp._MJ3,,,,,,,,,,,,,,,,,,,,,,,,0.005638749098809024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Arthrobacter_sp._JCM_19049,,,,,,,,,,,0.012236135518496435,,,,,,,,,,,,,,,,,,0.00579751548532948,,,,,,,,,,,,,,,,,,,,,,,,,
107,Arthrobacter_sp._Leaf141,,,,,,,,,,0.012311947585885297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Arthrobacter_sp._Leaf234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008895128649118973,0.008655332716464906,,,,,,,,,,,,,,,,,,,,,
109,Arthrobacter_sp._RIT-PI-e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008655332716464906,,,,,,,,,,,,,,,,,,,,,
110,Arthrobacter_woluwensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,,,,,,,,,,,,,,,,,,,
111,Asanoa_ferruginea,,,,,,,,,,,,,0.0044594002563464906,0.006332348905496753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Atopobium_sp._oral_taxon_199,,,,,,,,,0.009081906703068824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Atribacteria_bacterium_JGI_0000014-F07,,0.017340461085522337,,,,,,,,,,,,,,,,,,,,,,0.005638749098809024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Aureispira_sp._CCB-QB1,0.007832844774876942,0.022386438999928603,,,,,,,,0.015078994662655073,,,,,,0.014423243612783817,,0.007391674173668457,0.02554255502313287,0.020236116462908824,0.013674913987198228,0.010272587178798724,0.005075488268010374,0.014918727820938253,0.012086191814420093,0.008753510656599567,0.012873283989399294,,,,,0.021788526386753708,0.02370360485760148,,0.007310769751261449,0.010822200272551003,0.007096930017551854,0.01871021002650866,,,0.018727609749893945,,,,,0.006880209161537814,0.006442903104588025,,,,0.00923277990118774,,,
115,Azonexus_hydrophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011468271997302862,,,,,,,,,,,,,
116,Azovibrio_restrictus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006830116726326253,,,,,,,,,,,,,,
117,BRC1_bacterium_SCGC_AAA257-C11,0.011077315312594203,,,0.012404427682367956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006880209161537814,,,,0.01473858960951273,0.017272949558868548,0.014895538932768626,,0.0067452187021695125
118,Bacillus_acidicola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,,,,,,,,,,,,,,,,,,,
119,Bacillus_alkalitelluris,,,,,,,,0.006642502388478226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Bacillus_aquimaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,,,,,,,,,,,,,,,,,,,
121,Bacillus_clausii,,,,,,,,,0.012843755631687053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,Bacillus_halodurans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006255133270317981,,,,,
123,Bacillus_indicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012510266540635962,,,,,
124,Bacillus_krulwichiae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006442903104588025,,,,,,,
125,Bacillus_smithii,,,,,,,,,,0.008705861627592836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Bacillus_sp._1NLA3E,,,,,,,,,,,,,,,,,,0.004267585073929488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,Bacillus_sp._FJAT-22090,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004291094663133098,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,Bacillus_sp._FJAT-27916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006255133270317981,,,,,
129,Bacillus_sp._SJS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003347197126085999,,,,,,,,,,,,,,,,,,,,,,,,,
130,Bacillus_sp._VT-16-64,,,,,,,,,,0.012311947585885297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Bacillus_timonensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065285612773327145,,,
132,Bacillus_tuaregi,,,,,,,,,0.012843755631687053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,Bacillus_vietnamensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006621209924782655,,,,,,,,,,,,,
